start,end,length
15728,17910,80.951
15729,16927,77.093
16927,15729,77.093
15729,15730,206.334
15730,15729,206.334
15730,16960,76.08500000000001
16960,15730,76.08500000000001
15730,17888,97.819
17888,15730,97.819
15730,15731,218.349
15731,15730,218.349
15731,16442,99.538
16442,15731,99.538
15731,16443,76.05
16443,15731,76.05
15731,15732,158.64499999999998
15732,15731,158.64499999999998
15733,15734,229.371
15734,15733,229.371
15733,17551,83.814
17551,15733,83.814
15733,16962,81.754
16962,15733,81.754
15734,45293,78.36099999999999
45293,15734,78.36099999999999
15734,16354,74.084
16354,15734,74.084
15734,16353,78.65599999999999
16353,15734,78.65599999999999
15735,17629,71.322
17629,15735,71.322
15735,50550,43.54
15735,17630,33.006
17630,15735,33.006
15736,17889,121.243
17889,15736,121.243
15736,17630,32.021
17630,15736,32.021
15736,15735,45.734
15736,17021,84.999
17021,15736,84.999
15737,17264,45.95
17264,15737,45.95
15737,48570,77.588
48570,15737,77.588
15738,13877,105.48599999999999
15738,13878,197.66100000000003
15739,15842,73.96600000000001
15739,13877,285.248
15740,17938,74.628
17938,15740,74.628
15740,17937,77.977
17937,15740,77.977
15740,15739,159.577
15741,15740,146.37
15741,17452,44.569
15742,48660,16.32
48660,15742,16.32
15742,17453,62.208
17453,15742,62.208
15743,16856,172.073
15744,16584,145.21699999999998
16584,15744,145.21699999999998
15746,48397,210.129
15746,53294,117.041
15746,15747,85.77799999999999
15747,15746,85.77799999999999
15747,43763,51.276
43763,15747,51.276
15747,13458,198.229
15747,44012,90.601
44012,15747,90.601
15748,17236,179.84199999999998
17236,15748,179.84199999999998
15749,15748,81.002
15749,16300,179.597
16300,15749,179.597
15750,15749,79.01100000000001
15750,17573,180.108
17573,15750,180.108
15751,13855,79.30199999999999
15751,16825,179.854
16825,15751,179.854
15752,15751,78.788
15752,17314,179.625
17314,15752,179.625
15753,15752,79.364
15753,16639,180.102
16639,15753,180.102
15754,15753,78.888
15755,15683,78.699
15757,16405,76.383
16405,15757,76.383
15758,15757,213.545
15758,17326,76.334
15758,15759,75.21300000000001
15759,15758,75.21300000000001
15759,15760,77.086
15760,15759,77.086
15760,43428,33.987
43428,15760,33.987
15760,14412,186.363
15761,18083,79.54899999999999
18083,15761,79.54899999999999
15761,16966,131.475
15762,15763,90.829
15763,15762,90.829
15762,18103,355.899
18103,15762,355.899
15763,47530,409.67100000000005
47530,15763,409.67100000000005
15763,47529,71.217
47529,15763,71.217
15764,13027,15.339
15765,17725,114.393
17725,15765,114.393
15765,15766,105.78199999999998
15766,15765,105.78199999999998
15765,18010,116.52099999999999
18010,15765,116.52099999999999
15765,52806,14.212
52806,15765,14.212
15766,18010,66.55799999999999
18010,15766,66.55799999999999
15766,16468,90.01099999999998
16468,15766,90.01099999999998
15767,16476,127.809
16476,15767,127.809
15767,16601,54.428
16601,15767,54.428
15768,15767,158.555
15768,13398,50.613
15769,13399,74.509
15769,16478,122.691
15770,52578,31.646
15770,15773,25.717
15771,13537,76.449
15772,13539,76.179
15773,15774,95.454
15774,15773,95.454
15773,52578,18.518
52578,15773,18.518
15773,17145,141.557
15774,15775,78.72900000000001
15775,15774,78.72900000000001
15774,15944,75.926
15775,15771,23.856
15776,15777,81.819
15777,15776,81.819
15776,17177,138.85
17177,15776,138.85
15778,17107,76.441
17107,15778,76.441
15778,15779,144.856
15778,17735,78.208
17735,15778,78.208
15779,16349,81.851
15780,16770,139.719
16770,15780,139.719
15780,45394,127.16400000000002
45394,15780,127.16400000000002
15781,14533,106.67500000000001
15782,13510,141.15500000000003
15782,16733,104.33299999999998
16733,15782,104.33299999999998
15783,14537,109.34100000000001
15783,15782,107.865
15784,14538,108.82400000000001
15784,14447,77.812
15785,16179,105.179
16179,15785,105.179
15785,15784,98.65199999999999
15786,16734,104.704
15786,15785,105.341
15787,15786,200.79299999999998
15787,16735,67.045
16735,15787,67.045
15788,17538,40.686
17538,15788,40.686
15788,50544,25.7
50544,15788,25.7
15788,15789,238.27299999999997
15789,14296,83.965
15789,17026,103.799
15790,16328,104.63300000000001
15791,55430,34.454
55430,15791,34.454
15791,50959,14.071
50959,15791,14.071
15791,16565,284.337
16565,15791,284.337
15792,15793,264.219
15792,18047,86.023
15793,17511,82.876
17511,15793,82.876
15793,17512,85.312
17512,15793,85.312
15793,15794,259.20799999999997
15794,13215,263.945
15794,16159,46.841
15795,17650,85.106
17650,15795,85.106
15795,17967,85.447
17967,15795,85.447
15795,15796,258.49199999999996
15796,52536,93.275
52536,15796,93.275
15796,17226,85.274
17226,15796,85.274
15797,17578,73.166
17578,15797,73.166
15798,48574,61.515
15798,16361,55.739
16361,15798,55.739
15799,51052,11.338
51052,15799,11.338
15799,48574,252.66199999999998
48574,15799,252.66199999999998
15799,16967,69.622
16967,15799,69.622
15800,45766,191.72299999999998
45766,15800,191.72299999999998
15800,44943,134.851
44943,15800,134.851
15801,15802,100.978
15802,15801,100.978
15801,17239,149.588
17239,15801,149.588
15801,17349,138.171
17349,15801,138.171
15802,16365,100.714
15802,15803,91.256
15803,15802,91.256
15803,17797,233.13
15803,15804,89.513
15804,15803,89.513
15804,51395,46.069
51395,15804,46.069
15804,14398,164.721
15805,51391,15.788
15805,14397,67.643
15806,16799,102.335
16799,15806,102.335
15806,15807,192.173
15807,15806,192.173
15806,16798,101.637
16798,15806,101.637
15807,48263,37.909
15807,15808,238.29899999999998
15808,15807,238.29899999999998
15808,16700,85.404
16700,15808,85.404
15808,16699,32.119
16699,15808,32.119
15808,15809,87.705
15809,15808,87.705
15809,15810,55.691
15810,15809,55.691
15809,16699,95.182
15810,48202,114.757
48202,15810,114.757
15811,51154,33.233
51154,15811,33.233
15811,15910,23.930999999999997
15910,15811,23.930999999999997
15811,17977,39.992000000000004
17977,15811,39.992000000000004
15811,48202,19.357
48202,15811,19.357
15812,52206,31.371
52206,15812,31.371
15812,52207,31.701999999999998
15813,16709,93.93
15813,51126,56.68600000000001
51126,15813,56.68600000000001
15813,51127,71.49199999999999
15814,13943,198.61900000000003
15815,16057,117.896
15815,15814,78.03299999999999
15816,16339,80.204
15816,15815,112.4
15816,48353,115.281
15817,48354,31.599
15818,15819,98.101
15819,15818,98.101
15819,16972,290.245
16972,15819,290.245
15820,17236,81.767
17236,15820,81.767
15821,15822,89.013
15822,15821,89.013
15821,16841,65.644
16841,15821,65.644
15822,16841,63.118
16841,15822,63.118
15822,15823,179.535
15823,15822,179.535
15822,17804,85.23
17804,15822,85.23
15823,16322,94.878
16322,15823,94.878
15823,15824,100.247
15824,15823,100.247
15823,16323,82.186
16323,15823,82.186
15824,16374,85.555
16374,15824,85.555
15824,16373,107.297
16373,15824,107.297
15825,44006,255.897
44006,15825,255.897
15825,17783,216.81499999999997
17783,15825,216.81499999999997
15826,17872,229.228
17872,15826,229.228
15826,15825,81.896
15827,16067,228.85100000000003
16067,15827,228.85100000000003
15827,15826,84.15899999999999
15827,17184,241.569
17184,15827,241.569
15828,14138,83.934
15828,17873,289.054
17873,15828,289.054
15829,46565,34.077999999999996
46565,15829,34.077999999999996
15829,49303,104.601
15830,15881,80.59
15881,15830,80.59
15830,15831,23.644
15831,15830,23.644
15831,14125,72.246
15832,43427,87.25
43427,15832,87.25
15832,16325,153.09300000000002
16325,15832,153.09300000000002
15833,16326,264.92299999999994
16326,15833,264.92299999999994
15834,15835,136.17899999999997
15835,15834,136.17899999999997
15835,16547,113.219
16547,15835,113.219
15836,48295,21.829
48295,15836,21.829
15837,15836,321.5809999999999
15838,15238,145.918
15838,17449,112.718
15839,55264,41.834
55264,15839,41.834
15839,52719,125.404
15840,16582,158.10299999999998
15840,15841,85.132
15841,17937,158.353
15841,15739,78.474
15841,48659,126.206
48659,15841,126.206
15842,17938,160.955
15842,15843,76.71600000000001
15843,48402,75.828
15844,15845,76.848
15844,17939,157.09199999999998
15845,15846,76.11
15845,17645,123.116
15846,18075,80.977
15846,15555,74.741
15848,16610,123.269
16610,15848,123.269
15849,15850,84.476
15850,15849,84.476
15849,16611,143.04899999999998
16611,15849,143.04899999999998
15850,16612,143.055
16612,15850,143.055
15851,15852,23.747
15852,15851,23.747
15851,16613,145.861
16613,15851,145.861
15852,15853,83.087
15853,15852,83.087
15853,16614,134.645
16614,15853,134.645
15854,16615,133.895
16615,15854,133.895
15854,15855,80.73199999999999
15855,15854,80.73199999999999
15855,16108,136.454
15856,15857,109.28
15857,15856,109.28
15856,16865,180.696
16865,15856,180.696
15857,17900,181.284
17900,15857,181.284
15858,12806,245.22299999999998
15858,41383,311.59700000000004
41383,15858,311.59700000000004
15859,41621,233.223
15859,15858,204.476
15860,12941,79.483
15861,15707,283.22700000000003
15861,16782,79.00699999999999
16782,15861,79.00699999999999
15862,16234,80.54499999999999
15862,15586,250.524
15863,45768,117.295
45768,15863,117.295
15863,16669,82.967
16669,15863,82.967
15863,16668,107.722
16668,15863,107.722
15864,16716,81.274
16716,15864,81.274
15864,17653,108.652
17653,15864,108.652
15865,15486,82.026
15866,15867,24.407
15866,48442,151.249
48442,15866,151.249
15867,49759,102.00099999999999
49759,15867,102.00099999999999
15868,54512,29.085
54512,15868,29.085
15868,49755,44.558
15868,49760,21.256
49760,15868,21.256
15868,54511,37.788
54511,15868,37.788
15869,49428,117.89999999999999
49428,15869,117.89999999999999
15870,15662,78.37
15871,16271,75.54
16271,15871,75.54
15871,15870,147.536
15872,41682,86.294
41682,15872,86.294
15872,17604,79.71
17604,15872,79.71
15873,15874,86.236
15874,15873,86.236
15873,54491,70.333
54491,15873,70.333
15873,17268,24.134
17268,15873,24.134
15874,17269,31.388
17269,15874,31.388
15874,17038,42.256
17038,15874,42.256
15875,15876,128.708
15876,15875,128.708
15875,17693,166.398
15876,17692,83.54799999999999
17692,15876,83.54799999999999
15876,17693,84.938
17693,15876,84.938
15877,15878,89.68299999999999
15878,15877,89.68299999999999
15878,17443,206.115
17443,15878,206.115
15878,15879,85.886
15879,15878,85.886
15879,17443,254.893
17443,15879,254.893
15883,16514,145.98
16514,15883,145.98
15885,17084,202.25
15885,15886,57.507
15886,15885,57.507
15886,17083,181.147
15887,48476,11.136
48476,15887,11.136
15887,48474,71.246
48474,15887,71.246
15887,48569,18.649
48569,15887,18.649
15888,15889,41.863
15889,15888,41.863
15888,48476,39.708
48476,15888,39.708
15888,17905,71.576
17905,15888,71.576
15889,17376,80.244
17376,15889,80.244
15890,15891,40.245
15891,15890,40.245
15890,16730,118.027
16730,15890,118.027
15891,15892,45.408
15892,15891,45.408
15891,17385,119.984
17385,15891,119.984
15892,18068,70.284
18068,15892,70.284
15893,15894,81.684
15894,15893,81.684
15893,18078,45.026
18078,15893,45.026
15894,15895,80.829
15895,15894,80.829
15894,16299,84.53699999999999
16299,15894,84.53699999999999
15895,18110,83.479
18110,15895,83.479
15896,15897,26.245
15897,15896,26.245
15896,16952,101.22
16952,15896,101.22
15897,15898,92.39699999999999
15898,15897,92.39699999999999
15898,15899,146.765
15899,15898,146.765
15899,15900,221.03999999999996
15900,15899,221.03999999999996
15900,43418,285.17199999999997
43418,15900,285.17199999999997
15902,49480,45.572
49480,15902,45.572
15902,49481,45.459
15902,54843,85.805
54843,15902,85.805
15903,15904,94.858
15904,15903,94.858
15904,17655,64.791
17655,15904,64.791
15904,17656,22.158
17656,15904,22.158
15905,16609,75.833
16609,15905,75.833
15905,15906,249.152
15906,15905,249.152
15906,16609,261.837
16609,15906,261.837
15906,16059,93.17399999999999
16059,15906,93.17399999999999
15906,51991,168.642
51991,15906,168.642
15907,15908,71.55
15908,15907,71.55
15908,16515,40.926
16515,15908,40.926
15908,15909,128.242
15909,15908,128.242
15908,17920,49.525
17920,15908,49.525
15910,16370,126.972
16370,15910,126.972
15910,48201,22.472
15911,12848,172.85700000000003
15911,13557,79.857
15912,14300,93.934
15913,18015,36.463
18015,15913,36.463
15914,15915,103.923
15914,16002,197.589
15915,14302,235.10199999999998
15915,17539,126.39600000000002
17539,15915,126.39600000000002
15916,17901,91.893
17901,15916,91.893
15916,16948,196.85699999999997
16948,15916,196.85699999999997
15917,16474,52.521
16474,15917,52.521
15917,14716,141.108
15918,15919,262.671
15919,15918,262.671
15918,55268,236.869
15919,17969,300.69800000000004
17969,15919,300.69800000000004
15920,14689,261.52099999999996
15921,16474,106.974
15921,15920,171.79899999999998
15922,17528,77.551
17528,15922,77.551
15922,43423,47.931999999999995
43423,15922,47.931999999999995
15922,15923,161.495
15923,15922,161.495
15923,17793,78.105
17793,15923,78.105
15923,15924,128.941
15924,15923,128.941
15924,17794,76.82
17794,15924,76.82
15924,55236,37.118
55236,15924,37.118
15925,15926,106.203
15926,15925,106.203
15925,17795,77.929
17795,15925,77.929
15925,55235,109.10899999999998
55235,15925,109.10899999999998
15926,16605,106.949
16605,15926,106.949
15927,16815,70.743
16815,15927,70.743
15927,15928,223.73000000000002
15928,54919,81.755
54919,15928,81.755
15928,55233,93.107
55233,15928,93.107
15928,15929,144.838
15929,54919,204.572
15930,15931,283.587
15931,15930,283.587
15931,17843,75.344
17843,15931,75.344
15931,17767,73.503
17767,15931,73.503
15932,15933,218.308
15933,15932,218.308
15932,45835,16.951999999999998
45835,15932,16.951999999999998
15933,15934,282.47299999999996
15934,15933,282.47299999999996
15933,16158,205.684
16158,15933,205.684
15934,45722,19.711
45722,15934,19.711
15935,17077,78.381
17077,15935,78.381
15935,47522,39.423
47522,15935,39.423
15936,52609,9.995
15936,51490,137.312
15937,16461,76.269
15937,15938,35.435
15938,15937,35.435
15939,15940,69.603
15939,15947,20.063
15940,14839,68.493
15940,17245,68.607
17245,15940,68.607
15941,16827,34.804
16827,15941,34.804
15941,15987,159.561
15987,15941,159.561
15942,16479,106.464
16479,15942,106.464
15942,16478,86.96000000000001
16478,15942,86.96000000000001
15942,15943,89.165
15943,15770,47.041
15943,15944,96.97999999999999
15944,16022,75.889
15944,15945,78.75399999999999
15945,15946,22.685
15946,13673,136.37
15946,15775,53.38
15947,15772,72.353
15948,18093,88.169
18093,15948,88.169
15948,16481,158.07799999999997
16481,15948,158.07799999999997
15948,51211,24.256
15949,16199,213.617
16199,15949,213.617
15949,51212,34.004999999999995
51212,15949,34.004999999999995
15950,15117,224.474
15951,15952,275.731
15952,15951,275.731
15951,16412,79.487
16412,15951,79.487
15951,16413,72.741
16413,15951,72.741
15952,15953,45.533
15953,15952,45.533
15952,16464,33.253
16464,15952,33.253
15952,16562,91.686
16562,15952,91.686
15953,16464,31.844
15954,16896,175.44799999999998
15955,18034,37.253
15956,15955,38.092
15957,15958,108.066
15958,15957,108.066
15957,17679,159.983
15958,17492,92.385
17492,15958,92.385
15958,53188,82.101
53188,15958,82.101
15959,17579,89.082
17579,15959,89.082
15959,15960,90.952
15959,16537,133.677
16537,15959,133.677
15960,16536,77.837
15960,14732,179.03
15961,17365,76.339
17365,15961,76.339
15961,15962,199.957
15962,15963,101.557
15962,13832,76.252
15963,17308,84.255
15963,15964,131.387
15964,17179,82.49
17179,15964,82.49
15964,41716,254.42
